-8.09876113925085 -8.09876113925085 0.0019705070124316094
-8.09876113925085 -7.411582531485468 0.0016833846857514745
-8.09876113925085 -6.840237305249354 0.0014731414879108424
-8.09876113925085 -6.3282553512200845 0.0013072145313938592
-8.09876113925085 -5.8540950560304035 0.0011719780371191267
-8.09876113925085 -5.406654247970128 0.0010599031827239326
-8.09876113925085 -4.979260978545257 0.0009661921413675672
-8.09876113925085 -4.567502072844396 0.0008874990606584139
-8.09876113925085 -4.168257066832499 0.0008213415803026527
-8.09876113925085 -3.7792067534352225 0.0007657933926196725
-8.09876113925085 -3.3985582658596285 0.0007193094677135464
-8.09876113925085 -3.0248798839012845 0.0006806204463208066
-8.09876113925085 -2.6569959984428952 0.0006486662822520161
-8.09876113925085 -2.2939171418750837 0.0006225536178524509
-8.09876113925085 -1.9347914722822965 0.0006015283728603248
-8.09876113925085 -1.578869894931614 0.0005849584891190907
-8.09876113925085 -1.225480109046289 0.0005723236445445812
-8.09876113925085 -0.8740066123570872 0.0005632097264840238
-8.09876113925085 -0.5238747138322762 0.000557306421362759
-8.09876113925085 -0.17453721459758154 0.0005544066189809442
-8.09876113925085 0.17453721459758323 0.0005544066189809658
-8.09876113925085 0.5238747138322778 0.000557306421362826
-8.09876113925085 0.8740066123570885 0.0005632097264841383
-8.09876113925085 1.2254801090462892 0.0005723236445447389
-8.09876113925085 1.578869894931614 0.000584958489119291
-8.09876113925085 1.9347914722822956 0.0006015283728605651
-8.09876113925085 2.2939171418750837 0.0006225536178527348
-8.09876113925085 2.656995998442896 0.0006486662822523406
-8.09876113925085 3.024879883901285 0.0006806204463211641
-8.09876113925085 3.398558265859627 0.0007193094677139434
-8.09876113925085 3.779206753435224 0.0007657933926201202
-8.09876113925085 4.168257066832501 0.000821341580303132
-8.09876113925085 4.5675020728443965 0.0008874990606589366
-8.09876113925085 4.9792609785452555 0.0009661921413681144
-8.09876113925085 5.406654247970126 0.0010599031827244953
-8.09876113925085 5.854095056030399 0.001171978037119657
-8.09876113925085 6.328255351220081 0.0013072145313938412
-8.09876113925085 6.840237305249354 0.0014731414879124362
-8.09876113925085 7.411582531485466 0.0016833846857516109
-8.09876113925085 8.098761139250847 0.001970507012438368
-7.411582531485468 -8.09876113925085 0.001683384685750065
-7.411582531485468 -7.411582531485468 0.001415879575954359
-7.411582531485468 -6.840237305249354 0.0012225793702365045
-7.411582531485468 -6.3282553512200845 0.0010721768157457173
-7.411582531485468 -5.8540950560304035 0.0009515017534447107
-7.411582531485468 -5.406654247970128 0.0008532179272413645
-7.411582531485468 -4.979260978545257 0.0007726094200395719
-7.411582531485468 -4.567502072844396 0.0007063536253490155
-7.411582531485468 -4.168257066832499 0.0006519573253087896
-7.411582531485468 -3.7792067534352225 0.0006074619805697739
-7.411582531485468 -3.3985582658596285 0.0005712769447888021
-7.411582531485468 -3.0248798839012845 0.0005420792360669902
-7.411582531485468 -2.6569959984428952 0.0005187512640577487
-7.411582531485468 -2.2939171418750837 0.0005003413997516144
-7.411582531485468 -1.9347914722822965 0.0004860392022429604
-7.411582531485468 -1.578869894931614 0.00047516033442343856
-7.411582531485468 -1.225480109046289 0.00046713809940757746
-7.411582531485468 -0.8740066123570872 0.00046151941500722663
-7.411582531485468 -0.5238747138322762 0.0004579636284267492
-7.411582531485468 -0.17453721459758154 0.00045624286032400847
-7.411582531485468 0.17453721459758323 0.0004562428603240331
-7.411582531485468 0.5238747138322778 0.00045796362842682174
-7.411582531485468 0.8740066123570885 0.00046151941500734703
-7.411582531485468 1.2254801090462892 0.0004671380994077474
-7.411582531485468 1.578869894931614 0.00047516033442365475
-7.411582531485468 1.9347914722822956 0.0004860392022432202
-7.411582531485468 2.2939171418750837 0.0005003413997519174
-7.411582531485468 2.656995998442896 0.0005187512640580903
-7.411582531485468 3.024879883901285 0.0005420792360673708
-7.411582531485468 3.398558265859627 0.0005712769447892225
-7.411582531485468 3.779206753435224 0.0006074619805702319
-7.411582531485468 4.168257066832501 0.000651957325309285
-7.411582531485468 4.5675020728443965 0.0007063536253495468
-7.411582531485468 4.9792609785452555 0.0007726094200401154
-7.411582531485468 5.406654247970126 0.0008532179272419242
-7.411582531485468 5.854095056030399 0.0009515017534452969
-7.411582531485468 6.328255351220081 0.001072176815746253
-7.411582531485468 6.840237305249354 0.0012225793702370625
-7.411582531485468 7.411582531485466 0.00141587957595298
-7.411582531485468 8.098761139250847 0.0016833846857466095
-6.840237305249354 -8.09876113925085 0.0014731414879127149
-6.840237305249354 -7.411582531485468 0.001222579370236568
-6.840237305249354 -6.840237305249354 0.0010441182917013934
-6.840237305249354 -6.3282553512200845 0.0009074745531341053
-6.840237305249354 -5.8540950560304035 0.0007998610619388572
-6.840237305249354 -5.406654247970128 0.0007141002385634439
-6.840237305249354 -4.979260978545257 0.0006455404428983992
-6.840237305249354 -4.567502072844396 0.0005908704787980471
-6.840237305249354 -4.168257066832499 0.0005475759535598473
-6.840237305249354 -3.7792067534352225 0.0005136544082321191
-6.840237305249354 -3.3985582658596285 0.0004874550137407927
-6.840237305249354 -3.0248798839012845 0.0004675827625892513
-6.840237305249354 -2.6569959984428952 0.00045284008928864547
-6.840237305249354 -2.2939171418750837 0.0004421909587551856
-6.840237305249354 -1.9347914722822965 0.0004347396896150621
-6.840237305249354 -1.578869894931614 0.00042971945027083777
-6.840237305249354 -1.225480109046289 0.00042648745040272567
-6.840237305249354 -0.8740066123570872 0.00042452443734280066
-6.840237305249354 -0.5238747138322762 0.00042343678908338556
-6.840237305249354 -0.17453721459758154 0.00042295961022223525
-6.840237305249354 0.17453721459758323 0.0004229596102222607
-6.840237305249354 0.5238747138322778 0.000423436789083463
-6.840237305249354 0.8740066123570885 0.0004245244373429292
-6.840237305249354 1.2254801090462892 0.0004264874504029066
-6.840237305249354 1.578869894931614 0.00042971945027106936
-6.840237305249354 1.9347914722822956 0.00043473968961533946
