-8.09876113925085 1.617730918310192e-16
-7.411582531485468 2.279096804082745e-13
-6.840237305249354 4.27760348310997e-11
-6.3282553512200845 2.585419897370974e-09
-5.8540950560304035 7.275620736920707e-08
-5.406654247970128 1.1777545967118785e-06
-4.979260978545257 1.2549262729970764e-05
-4.567502072844396 9.57169699923202e-05
-4.168257066832499 0.0005494544974069042
-3.7792067534352225 0.00244988881481097
-3.3985582658596285 0.008676399517580272
-3.0248798839012845 0.02483118596569493
-2.6569959984428952 0.05824187331997506
-2.2939171418750837 0.11335998780892227
-1.9347914722822965 0.18538241639920522
-1.578869894931614 0.25842861706616904
-1.225480109046289 0.31311053739633643
-0.8740066123570872 0.3391665408972735
-0.5238747138322762 0.3420253686535738
-0.17453721459758154 0.3371395844025879
0.17453721459758323 0.3371395844025863
0.5238747138322778 0.34202536865357114
0.8740066123570885 0.33916654089726933
1.2254801090462892 0.3131105373963333
1.578869894931614 0.25842861706616815
1.9347914722822956 0.18538241639920558
2.2939171418750837 0.11335998780892283
2.656995998442896 0.058241873319975025
3.024879883901285 0.02483118596569521
3.398558265859627 0.008676399517580776
3.779206753435224 0.002449888814810717
4.168257066832501 0.0005494544974069897
4.5675020728443965 9.571696999241564e-05
4.9792609785452555 1.2549262729954327e-05
5.406654247970126 1.1777545966765597e-06
5.854095056030399 7.275620737401346e-08
6.328255351220081 2.585419912260938e-09
6.840237305249354 4.277603663828761e-11
7.411582531485466 2.279098217538274e-13
8.098761139250847 1.6177368905733825e-16
