-8.09876113925085 1.0142276151723594e-21
-7.411582531485468 7.349230882703702e-18
-6.840237305249354 5.8298768265564665e-15
-6.3282553512200845 1.3336193751450779e-12
-5.8540950560304035 1.2856507719935794e-10
-5.406654247970128 6.375312749678846e-09
-4.979260978545257 1.8360789445016116e-07
-4.567502072844396 3.3300154005364766e-06
-4.168257066832499 4.028094997693727e-05
-3.7792067534352225 0.0003391318244609185
-3.3985582658596285 0.0020536799893800988
-3.0248798839012845 0.009183428021878597
-2.6569959984428952 0.030994546717989388
-2.2939171418750837 0.08048936995605523
-1.9347914722822965 0.16382299017526897
-1.578869894931614 0.26659947954238056
-1.225480109046289 0.3556920765033329
-0.8740066123570872 0.40329814276414655
-0.5238747138322762 0.4101426553474143
-0.17453721459758154 0.40162363424666603
0.17453721459758323 0.401623634246644
0.5238747138322778 0.4101426553473549
0.8740066123570885 0.4032981427640646
1.2254801090462892 0.3556920765032485
1.578869894931614 0.266599479542313
1.9347914722822956 0.16382299017522625
2.2939171418750837 0.08048936995603356
2.656995998442896 0.03099454671798046
3.024879883901285 0.009183428021875882
3.398558265859627 0.0020536799893795085
3.779206753435224 0.0003391318244607544
4.168257066832501 4.028094997692901e-05
4.5675020728443965 3.3300154005393735e-06
4.9792609785452555 1.8360789445002334e-07
5.406654247970126 6.3753127495404785e-09
5.854095056030399 1.2856507721331731e-10
6.328255351220081 1.3336193828343905e-12
6.840237305249354 5.829877083992128e-15
7.411582531485466 7.349235941379754e-18
8.098761139250847 1.0142391292083213e-21
